text,label,timestamp
@user  CAN's Jerry may find a spot on Donald Trump's team in the US!  This guy is about at the same worse-than-awful level.Should fit.,negative,2025-01-16 11:00:00
This is aimed @ David Cameron - fight me. Meet me behind the bike sheds tomorrow @ 3pm sharp. B there or b square,negative,2025-01-16 11:00:00
Joint-leader amateur Paul Dunne 16/1 to win the Open Championship tomorrow. Padraig Harrington is 18/1. Jordan Spieth tops market at 5/2!,neutral,2025-01-16 12:00:00
Watching Laugh At My Pain with @user on this cool Saturday night,neutral,2025-01-16 12:00:00
This Sunday is National Ice Cream Day. Do you have a favorite ice cream book?,positive,2025-01-16 12:00:00
@user we dont care about Carling Cup! Save it for #Looserpool! Yeah we lose also i wont be crying all night long on wednesday night!,negative,2025-01-16 13:00:00
@user do you have any news of an update in October for ios and android users,neutral,2025-01-16 13:00:00
Ruben Juarez was legit the Conor McGregor in 9th grade in the football locker rooms shit was sick.,neutral,2025-01-16 13:00:00
Anyone else remember the 155 yards Arian Foster had against the Steelers defense the last time they faced?  I've a bad feeling about Monday.,negative,2025-01-16 14:00:00
Will you be joining us at the Ritz Carlton\u002c 9am Saturday for pink ribbon day and worldwide breast cancer awareness?,neutral,2025-01-16 14:00:00
David Cameron says he will open UK borders-just once I would like Brits to be put 1st by our own government,neutral,2025-01-16 14:00:00
@user alright. Guess I'll watch it tomorrow then. Is Ice Cube in it?,positive,2025-01-16 15:00:00
"If you are a frequent flier, you may want to finally get that Amazon Prime membership... via @user #Flying #Amazon",positive,2025-01-16 15:00:00
Our SE member the Alresford Community Choir to share the stage with Brit Award winning @user on Sep 15 @user How exciting!,positive,2025-01-16 16:00:00
"@user THAT\u2019S ME EXACTLY!  hahaha...6th and 7th grade everyone made fun of me then it was all \""""""""EDWARD OMG\u002c JACOB 4 LYFE\"""""""" s t o p""",positive,2025-01-16 16:00:00
"@user well that timing would be perfect, now wouldn't it? move over xmas, get into the swing of work starting feb.""",positive,2025-01-16 16:00:00
I wish Sunday Oliseh and the Super Eagles players the very best in today's encounter. #NaijaFootball,positive,2025-01-16 17:00:00
David Guetta\u2019s playing with Alesso at Fort Canning 8th Oct. Only want to hear Alesso leh.,negative,2025-01-16 17:00:00
I just want it to be December and then Soundwave,neutral,2025-01-16 17:00:00
@user - Just watched the Klitschko fight from sat. @user ruined it talking over ring entrances & talking shit throughout.,negative,2025-01-16 18:00:00
@user Can't wait for Friday because Milo and for you guys to see Paper Towns,positive,2025-01-16 18:00:00
"""Seeing Ant-man for the 2nd time (@ AMC North Point Mall 12 - @user for Ant-Man in Alpharetta, GA)",positive,2025-01-16 18:00:00
"""[Picture, Translation] Sina Interview with Hyung Jun ^^video thanks to hyungjunthebest@youtube",positive,2025-01-16 19:00:00
Wishing Super Eagles under Sunday Oliseh the best. Looking forward to see Carl Ikeme and Emenike. God bless Nigeria,positive,2025-01-16 19:00:00
"""Up front Kawaguchi, Sukuraman, and Kane will be inserted in the line-up tomorrow night""",neutral,2025-01-16 19:00:00
"""Up until we invaded Iraq, a million+ Christians lived in the Middle East. Now, we have allowed them to be wiped out.",negative,2025-01-16 20:00:00
I'm going to hang myself if Neil Young plays his dumb Monsanto protest album front to back tomorrow night. Sorry Neil.,negative,2025-01-16 20:00:00
Enjoy your networking? Cocktails with Pandas or beers at Adelaide Oval on the agenda at #innovationgeneration,positive,2025-01-16 21:00:00
God luck to Jessica and Randip both running the BUPA #Birmingham run this Sunday and fundraising for @user,positive,2025-01-16 21:00:00
"""Us Magazine Caitlyn Jenner Hits the Town in Tight Jeans, Minimal Makeup: Photo:  #news #May #Omg #NFB""",neutral,2025-01-16 21:00:00
The Jets are 30th in points differential. Have the worst PD of any NFL team that's not from Florida.,negative,2025-01-16 22:00:00
Can it be April so I can be closer to see Justin Bieber???,positive,2025-01-16 22:00:00
Twilight spent in hottub with my beloved. No vampires or lycanthropy in sight which was sad. But he kissed me better as we watched sun sink,positive,2025-01-16 22:00:00
All black tonight . 1st Carroll & Richwood game ...,neutral,2025-01-16 23:00:00
"""The Announcement was so good last night, even my non-basketball liking flatmates sat through the whole thing.""",positive,2025-01-16 23:00:00
"Rumourz - Tribute To Fleetwood Mac, Saturday, August 29, 7:30pm Free Admission! A preview is playing on the huge...",positive,2025-01-16 23:00:00
"""#BB17 protip: Always DVR the hour show after Big Brother on Sundays, because sports. After Sept 1, up it to 2 hours, football is long.""",neutral,2025-01-17 00:00:00
"""New African force set to take on Boko Haram soon: Nigerian president: In a related development on Tuesday, the...",neutral,2025-01-17 00:00:00
@user so the pope visit the philippines somewhere in january,positive,2025-01-17 01:00:00
"""Paper Towns is finally released into our cinema tomorrow, will you be coming to see it?  Book:",positive,2025-01-17 01:00:00
Angela Merkel is expected to go see Tristan &amp; Isolde at Bayreuth. I want her job,neutral,2025-01-17 01:00:00
@user yeah KJ sent an email out yesterday with info and she said she\u2019ll Follow up with another email tomorrow with the details,neutral,2025-01-17 02:00:00
"""http://t.co/Ib9XfShL almost ready for the #Huntsville Building Home & Garden Show, few tweeks on Friday & away we go""",neutral,2025-01-17 02:00:00
Do anybody else agree that Cole and Kendrick did better on each other song with the black friday,positive,2025-01-17 02:00:00
"""No """"freefall"""" to see here.  Rand is in a virtual tie with Ben Carson, Scott Walker and Marco Rubio. Tie for 2nd among voters under 50.""",neutral,2025-01-17 03:00:00
"@user @user turns into Cupid in February, becomes the Easter Bunny and does short stints as Superman, Thor &amp; other characters""",positive,2025-01-17 03:00:00
Jason Aldean with this beauty on Sunday!!  #summernights #sundayfunday #soldout #cincinnati,positive,2025-01-17 03:00:00
Big Brother was annoying to watch tonight. They all decided to keep an obviously strong opponent over a weak one??? C'mon..,negative,2025-01-17 04:00:00
@user - Nope. As soon as I heard that Wayne was planning to drop his album on iTunes the night after the VMA's I KNEW he was trying...,neutral,2025-01-17 04:00:00
@user We need a 2nd Str Target-Man too. To lead when Kane is out. Or to play Kane as a #10 with him. I see a deadline day Austin bid.,neutral,2025-01-17 04:00:00
Both teams have been on offensive tears since the break.  Boston leads MLB with 193 R in the second half.  The White Sox are 4th with 180 R.,neutral,2025-01-17 05:00:00
@user I'll be back for the Ed Sheeran concert Sunday night,neutral,2025-01-17 05:00:00
Back to our normal schedule tomorrow! Get the kids to school and get yourself to YOGA!!!   9:15 -   Vinyasa...,positive,2025-01-17 06:00:00
Just handed in my application for the Marie Colvin Scholarship at The Sunday Times. An exciting moment.,positive,2025-01-17 06:00:00
"@user I just wanna wear a sweater and yoga pants tbh, but if I were to wear that tomorrow I would probably just die.""",negative,2025-01-17 06:00:00
Worked long and hard tonight ahead of an intense all-day coaching session coming up this Saturday with Rik Johnson and David Wright!,positive,2025-01-17 07:00:00
"""Srinagar, July 27: According to sources, a young boy, aged sixteen had gone missing on Eid day under mysterious...",negative,2025-01-17 07:00:00
Prez will claim on Monday that he got Kony as well. #one termer #NotOptimal,negative,2025-01-17 07:00:00
We're excited that Bernie Sanders will be visiting CD5 for the 2nd time since declaring. He'll be at Winthrop on Sept 12.,positive,2025-01-17 08:00:00
"""Miss last Friday's Soundboard on @user We talked McIntire Park, Stonefield, & more with @user",neutral,2025-01-17 08:00:00
"@user Check us out @user airs every Friday on the CW Network and covers Charleston, SC to Brunswick, GA""",neutral,2025-01-17 08:00:00
gonna lay out in the sun and listen to CALIBRASKA all day,positive,2025-01-17 09:00:00
@user @user The CEO of IBM may think someone is an idiot but he can't say it.,negative,2025-01-17 09:00:00
Xtina and Katy perry nominated for best albums of the year will they beat lady gaga once again? Let's find out in february!,positive,2025-01-17 10:00:00
"""I would say, Ant-Man is probably my favorite movie of the year so far with MI: Rogue Nation at a very close 2nd""",positive,2025-01-17 10:00:00
@user @user its better you come tan at Hollywood Tans in JBR instead of burning in this MAD sun...call us on 04 458 4004,neutral,2025-01-17 10:00:00
"Sun Is Shining by Bob Marley &amp; The Wailers, found with @user Listen now:",positive,2025-01-17 11:00:00
"""So, tomorrow will be time for streams. Dark Souls in the afternoon, very likely Fallout in the evening. Gotta finish that pesky game. x)""",positive,2025-01-17 11:00:00
"""Invited @user on a date with me tomorrow afternoon to watch Paper Towns (still haven't watched it). Jeff: uh, lemme think about it""",neutral,2025-01-17 11:00:00
"@user yes, this is why Atleti attack isn't so strong :) I'm not saying RMA attack isn't great...just not as you may think.""",negative,2025-01-17 12:00:00
News Alarm: Michael Morse (LF - SF) Michael Morse went 1-for-1 with a home run and an RBI during Game 5 of the NLCS on Thursday.,neutral,2025-01-17 12:00:00
"""Real Madrid news: 5 September 2015: Bale shines with Wales, France beat Portugal",neutral,2025-01-17 12:00:00
"""Our Candlelight Yoga class is tomorrow at 5:45 PM. If you can't make it, click the link for more upcoming classes!",neutral,2025-01-17 13:00:00
Nick Jonas is my hero is trending :) I love being part of the JoBro fan-family :) Happy 20th Birthday Nick J!! Enjoy! xoxo,positive,2025-01-17 13:00:00
"""Tickets are still available for Prom of the Living Dead, Friday Night, at Center Stage - The Loft - Vinyl!...",positive,2025-01-17 13:00:00
The Borno Police Command on Sunday confirmed the killing of seven persons after suspected Boko Haram terrorist...,negative,2025-01-17 14:00:00
Nicki's pastor is mad af right now. And it's Sunday smh,negative,2025-01-17 14:00:00
#stAte is giving #ULOL the business...long pass play from Aplin to Jones - Red Wolves up 20-0 2nd Q #SunBelt,positive,2025-01-17 15:00:00
Big weekend for the Saints ! Roll On Sunday !,neutral,2025-01-17 15:00:00
Just some Where Did You Sleep Last Night by Nirvana (acoustic) because @user  may need it.,neutral,2025-01-17 15:00:00
"""\""""""""Those costumes are for Purim\"""""""" may be the line of the season. #NEWGIRL #SCHMIDT RULES""",neutral,2025-01-17 16:00:00
Kesha's Camp Speaks Out on Dr. Luke Abuse Allegations: Following the news Tuesday of Kesha's lawsui... #musicnews,neutral,2025-01-17 16:00:00
Biggest problem with UFC is that Dana White seems to feed sheep to lions for ticket sales. It's not exactly fixed but it may as well be.,negative,2025-01-17 16:00:00
"@user  barely getting to know the show basically, tomorrow is the first night live. I think tomorrow kellie pickler or david beckham",neutral,2025-01-17 17:00:00
"""Milan is pessimistic they'll reach an agreement with Zenit for Witsel, they may make an attempt before window closes in 3 hours (DiMarzio)""",neutral,2025-01-17 17:00:00
7:23 a young savage named suadonte wright was born \u002c I love you baby & may your soul rest<3333 I miss you donnnn !,positive,2025-01-17 17:00:00
"""Seeing Frank Ocean in two days, is literally the one and only thing on my mind, until 10:45 p.m., Saturday night.""",positive,2025-01-17 18:00:00
I would be at berkmar football game on  the 31st .,neutral,2025-01-17 18:00:00
Big congrats to @user 4winning the main event. Very classy move stoping his friends from celebrations to shake the hand of Sylvia 1st,positive,2025-01-17 19:00:00
Today is #NationalTequilaDay!! That may rank right up there with National Ice Cream Day. Let's celebrate!!,positive,2025-01-17 19:00:00
I could have sat on Nicki's ass tonight,positive,2025-01-17 19:00:00
"@user lol bastich...  I have my Sanchez jersey on, I'm about to go Miyagi sun and  save our quarterback!  #jets""",neutral,2025-01-17 20:00:00
I may have let you down #MTVSTARS Lady Gaga,neutral,2025-01-17 20:00:00
So when is game &amp; Chris Brown homie Gonna fight ???  Is it on pay per view or Friday night hood fights ??,positive,2025-01-17 20:00:00
"@user I think anything featuring Hulk Hogan may be on it's way out, so I'd better hurry.""",neutral,2025-01-17 21:00:00
Yesterday I asked Maria where the candy was and sshes like ill get it tomorrow when all the candy is on sale #ghetto #candy,neutral,2025-01-17 21:00:00
prediction: Despite what has been reported\u002c Kaboul will make a miraculous recovery and will play in the North London Derby on November 17th.,positive,2025-01-17 21:00:00
Sooooo I may or may not be freaking out. I was watching their show at Radio City and umm it just like...hit,neutral,2025-01-17 22:00:00
Rt if you're going to Jason Aldean Thursday,neutral,2025-01-17 22:00:00
Stayed up late to watch Jurassic World and I just remembered I have a football match tomorrow morning :/,negative,2025-01-17 23:00:00
"""Caitlyn Jenner opens up on Feb. 2015 accident, fears she may be forced into men's jail for manslaughter",negative,2025-01-17 23:00:00
@user hahaha shut up Cupid! Yeah hopefully it does go good and Saturday and every other day!,positive,2025-01-17 23:00:00
"He ran from the featherweight division, has Dustin Poirier ran off the stage yet now Conor McGregor is sat just feet away from him?",neutral,2025-01-18 00:00:00
I'm done with SATs. If anyone wants my sat book w/ notes hit me up. I'll let you have it.,positive,2025-01-18 00:00:00
4th set point in this game and  challenge called in. Anderson 2-0 sets. Murray much more promising at the end of the 2nd. He's not out yet!,positive,2025-01-18 00:00:00
Kim Kardashian and Kanye West update: Saint West may be the couple's last child: Kim Kardashian's pregnancy co...,neutral,2025-01-18 01:00:00
"""Probably gon be able to walk in the store and get dem Gucci Foams tomorrow, looks like they'll have a lot of pairs....""",neutral,2025-01-18 01:00:00
"""Despite sitting in solo 4th, Jordan Spieth is the favorite (+275) to win British Open. Can still get +1960 on co-leader Paul Dunne.""",neutral,2025-01-18 01:00:00
All the people seeing Noel Fielding tomorrow\u002c I am extremely jealous of you.,negative,2025-01-18 02:00:00
@user has the MO! #2 in NH will help raise $ &amp; get press. There's a lot to like w/ every man Gov John Kasich.,neutral,2025-01-18 02:00:00
"""Christian Ponder may be a third-string quarterback, but he will always be a winner for wifing up Samantha.""",positive,2025-01-18 02:00:00
Starting to make our wicker  lanterns today for the Bemmy Winter Lantern Parade ( ion 8th Dec )- get involved  free public workshops at ACTA,neutral,2025-01-18 03:00:00
"""Tuesday on tap: Straight from Milan, the hoppy Quarantot from @user @user",neutral,2025-01-18 03:00:00
I don't think there's a better way to start a Sunday than with Bob Marley,positive,2025-01-18 04:00:00
#FollowMeHayes @user I share a bday with Justin bieber lmao remember to wish me on March 1st ;),positive,2025-01-18 04:00:00
No way Bucs make that Pats 4th round pick in 201:. It will be packaged to move up. Dominik loves to climb the draft ladder.,positive,2025-01-18 04:00:00
So Caitlyn Jenner may face man slaughter charges. He thought that the sex change would be easier for when she goes to prison,negative,2025-01-18 05:00:00
remember when niall played croke on my bday. he was soo happy!! day I found out I could officially go to wwa miami too. may 23rd. good day:),positive,2025-01-18 05:00:00
CNET Update - Amazon may be cooking up a $50 tablet  Oh My God! Welcome back @user I missed you so much!!,positive,2025-01-18 05:00:00
@user @user @user @user invitation and so did the majority. Islam is by the heart. May Allah guide u,neutral,2025-01-18 06:00:00
Tuesday! Boston Cream\u002c Zombie Toffee\u002c Snickerdoodle\u002c Neapolitan\u002c S\u2019mores\u002c Strawberry Red Velvet\u002c Black Forest and the standards.,neutral,2025-01-18 06:00:00
"""Amsterdam, be ready. Saturday, after show, a group of spanish guys will go singing and dancing u2 songs on the street. Camon.""",positive,2025-01-18 06:00:00
@user Ohhh! I'm gonna be getting back into it on PS4 on 15th think I should start fresh though as I've not played in ages.,positive,2025-01-18 07:00:00
Bringing you these affordable euphoric music fests this august!  Nirvana: Where Time Stands Still  PICC Forum 8...,positive,2025-01-18 07:00:00
"@user Champion of the Earth\""""""""  Frank Warren already looking into the unification possibilities\u002c may put her in with Chisora first!""",neutral,2025-01-18 08:00:00
Huge project due Friday and all I can make myself worry about is whether I'll get 5 stars in this fashion show on Kim Kardashian Hollywood,positive,2025-01-18 08:00:00
Taking a trip to Wichita State tomorrow w/ my Little Brother. Any alumni/Wichitans with recos? #SarcasmNotWelcome,neutral,2025-01-18 08:00:00
Floyd Mayweather may be a good boxer but he sure is a terrible human being.,negative,2025-01-18 09:00:00
"Rick Perry a certified moron  - he's the real ""cancer"" to use his words - not Trump  via @user",negative,2025-01-18 09:00:00
Looking forward to being at MetLife tomorrow for the #Jets Green and White practice/scrimmage,positive,2025-01-18 09:00:00
being gay is a struggle. the person u like may never have mutual feelings bc she's straight #ShesKindaHotVMA,neutral,2025-01-18 10:00:00
C'mon we all know Seth Rollins is going to win. #WWEchampionship #RAW,positive,2025-01-18 10:00:00
@user @user This is such a breach of the 1st amend that EVEN Madonna's GAY brother is standing with KIM! Const. attacktd,negative,2025-01-18 10:00:00
I may probably sell my pc and my smartphone to get a Nokia brick and live like in the 2000's... with no more minecraft.,neutral,2025-01-18 11:00:00
Heaven knows I'm not on here to self promote- I'm here for the conversation - but my new show with ICE CUBE is up,neutral,2025-01-18 11:00:00
I saw a photo of Aaron Rodgers with some awesome scruff going on today. Did I mention he was at the White House today? IZ COOL.,positive,2025-01-18 11:00:00
"@user I think it'll be a dead rubber, if it's not already, but I'm going to Orioles @ Red Sox in a few weeks, Friday night game""",neutral,2025-01-18 12:00:00
"Looking forward to learning about Skype, Minecraft, Sway &amp; more Thurs/Fri at TnT.  Still room for more! #psd70",positive,2025-01-18 12:00:00
"The moon is an errant thief, And her pale fire she snatches from the sun."" - Esteemed romantic poet, Snoop Dogg",neutral,2025-01-18 13:00:00
My 2nd favorite in the Brazilian NT and sa Chelsea pd. Happy Birthday @user :D And sa uban pa naa sa lista  mehehe,positive,2025-01-18 13:00:00
like yall gonna believe the sun if they say liam is actually david beckham and they live a double life?,positive,2025-01-18 13:00:00
Jeb Bush will unveil his tax plan in Garner on Wednesday. Claims it will create 19 mil new jobs. #ABC11Eyewitness #ncga #NCGOV,neutral,2025-01-18 14:00:00
"""Just caught up on Tuesday nights Accused, @user was quality in the last two. All 4 have been quality Jimmy McGovern = great writer""",positive,2025-01-18 14:00:00
Getting up at 8am Monday thru Friday just might be worse than Kanye West last night at the vmas,negative,2025-01-18 14:00:00
"@user sorry I don't want to ""Netflix and chill"" right now Mar Mar",negative,2025-01-18 15:00:00
Selling 2 lawn tickets to Jason Aldean for next Saturday. Let me know if you are interested,neutral,2025-01-18 15:00:00
Love how I skipped every category of the NTA\u2019s besides the soaps. Couldn\u2019t give half a fuck if everything else went off the air tomorrow.,positive,2025-01-18 15:00:00
"@user Rahul Gandhi should change his script writers and hire some talented ones. And, may be he should change his Guru Diggi !""",neutral,2025-01-18 16:00:00
#rawcl monday night run with seth rollins,neutral,2025-01-18 16:00:00
get out my mentions. you not gonna have Justin beating my ass like I'm Darius foh,neutral,2025-01-18 17:00:00
Sharing a bed way Niall on a Sunday morning being told of the pish I spoke last night,positive,2025-01-18 17:00:00
@user But trust a DJ who\u2019s giving away TRIKSTA - all about N.O. rap scene [Choppa] on Gumbo Monday 7PM #fundingdrive2012! Bounce!,positive,2025-01-18 17:00:00
"""Got my Monthly NOVEMBER Pass today , it's the NEW ORLEANS SAINTS color""",neutral,2025-01-18 18:00:00
"@user Time for the 2nd Roman Catholic President since JFK, Jeb Bush",neutral,2025-01-18 18:00:00
"""Trying to leave, I'm only 10 minutes late (so far) - still need to dash to the ladies room.  Can't wait to hear who is on DWTS tonight!""",positive,2025-01-18 18:00:00
When Hulk Hogan came out as Hollywood Hogan... or when the Undertaker was beaten at Wrestlemania... c'mon man... drake not even in top 5,neutral,2025-01-18 19:00:00
@user yes. I am the Remus Lupin of werebears. Just watch out at the next full moon. I may once again attempt to steal your honey...,positive,2025-01-18 19:00:00
"""Signs and symptoms that may come with HIV infection. Once you see them, please, run for HIV TEST SEE HERE&gt;&gt;http://t.co/8MnYZXwOgC""",neutral,2025-01-18 19:00:00
I may have just exceeded my gay,neutral,2025-01-18 20:00:00
Come out on Monday to watch THE WOMAN IN BLACK w/ the MODEL UN! Free Entry! Concessions w/ donation!! #SSU #,neutral,2025-01-18 20:00:00
Hope everybody enjoyed Ben Amos at Welton on Monday? Don\u2019t forget @user will be at market weighton this coming Monday the 1st,positive,2025-01-18 20:00:00
@user its different may b to the minority adarsh liberals of Israel,neutral,2025-01-18 21:00:00
"""#BARCELONA: left back Jordi Alba is out of game vs #Getafe through illness but, skipper Carles Puyol is back for the Saturday encounter.""",neutral,2025-01-18 21:00:00
@user lol I\u2019ll be able to do it Saturday.. Or Friday night after the Greek show,positive,2025-01-18 22:00:00
"""I have 1 lawn seat for sale to Jason Aldean Friday night, if you're interested message me!""",neutral,2025-01-18 22:00:00
Gotta make my dinner run before my ABC Sunday lineup starts...,neutral,2025-01-18 22:00:00
@user shame on you and your government. As an ex Tory you disgust me. A soldier arrested over Bloody Sunday. Whilst IRA walk free.,negative,2025-01-18 23:00:00
"""On Eid ul Fitr 2nd day we have visited  Kot di jo kilo, Khairpur and sukkur Group members: Faraz, Nouman, Fayaz, Umar and Me""",neutral,2025-01-18 23:00:00
@user What the what is this Admin. so fearful of Iran in 1st place the deal stunk.,negative,2025-01-18 23:00:00
Watching the 1st series of Game of Thrones is bringing back painful memories,negative,2025-01-19 00:00:00
"""Rebel chief death may hurt Syria talks, boost Islamic State: analysts: Backed by Saudi Arabia, Jaish al Islam was one of the most inf...""",negative,2025-01-19 00:00:00
@user @user are having @user day Saturday. Want to go? Avs prospect Michael Clarke plays for Windsor.,neutral,2025-01-19 00:00:00
"@user @user Even though im Pro Gay Marriage, its pretty crazy that the general populous may actually have voted against it.""",neutral,2025-01-19 01:00:00
Who's ready for Iron Maiden day tomorrow @user Maidens The Book of souls album is unleashed .,positive,2025-01-19 01:00:00
"@user make sure to leave the Dunkin at home tomorrow, don't want Sharpe to snap on you again""",neutral,2025-01-19 02:00:00
Tomorrow is Monday.  Do...do...do...do....do....do...it's just...   Another Day by Paul McCartney via @user,positive,2025-01-19 02:00:00
Will @user be a Super Eagles regular with his move to Weder Bremen? Read it on @user,neutral,2025-01-19 02:00:00
Ortiz Belts 30th Home Run In Red Sox' Win Over Phillies: ... homers to become the 27th player in MLB... #MLBStats,neutral,2025-01-19 03:00:00
"On September 6 1989, Madonna performed Express Yourself  at the 6th annual MTV Video Music Awards at the...",neutral,2025-01-19 03:00:00
@user happy humpday Nicki enjoy your Wednesday. Super love and miss you. Xoxo sweetpea,positive,2025-01-19 03:00:00
At last the dam breaks: Gay couple gets license to wed in Kentucky county: via @user,neutral,2025-01-19 04:00:00
#SEC on @user - Is the SEC behind Alabama this Saturday night?,neutral,2025-01-19 04:00:00
"HARRY POTTER AND THE PRISONER OF AZKABAN ... Our Saturday Family Classic this weekend @ the POLK!  Saturday,...",positive,2025-01-19 04:00:00
Brilliant that the Edinburgh Derby is at night on the 3rd! Can't beat the atmosphere of these games under the floodlights #Hibs,positive,2025-01-19 05:00:00
Anybody not taking the PSAT want to go to Original House of Pancakes tomorrow morning?,neutral,2025-01-19 05:00:00
ABL update: Singapore Slingers leading over PH Patriots\u002c 32-25\u002c in the 2nd qtr,neutral,2025-01-19 05:00:00
I should dress up as randy Orton tomorrow bc he's basically a super hero,positive,2025-01-19 06:00:00
"""Starts Friday, August 7th, MAX, PAPER TOWNS, TESTAMENT OF YOUTH. Buy reserved seats online with no service fee at...",neutral,2025-01-19 06:00:00
#OilersMobile: July 20: Sam Gagner |   @user nice to have you there for at least another year!,positive,2025-01-19 07:00:00
having Yakub's news on the 1st page by all leading news papers is saddest thing! Shame on you @user @user  #StopBuyingThem,negative,2025-01-19 07:00:00
"""American Horror Story's third season is out on Monday, so here's a photo of the Blu-ray. #WhyDidItHaveToBeSnakes",neutral,2025-01-19 07:00:00
"@user C'mon @user If anybody needs your harsh advice , it would be your friend Jeb Bush! @user does a heck of a lot better",negative,2025-01-19 08:00:00
"@user Got Asiata @ start of WK2, let him get two good games and sent him in a trade for a '15 2nd, same guy just offrd him bk for 3rd""",neutral,2025-01-19 08:00:00
@user I saw you at church Sunday with tohse David Ruffin glasses on fly :),positive,2025-01-19 08:00:00
Step 1: Put media-loving Petraeus in a job where he can't talk (much). Step 2: Absolutely crush him in 1st available controversy. Slick.,negative,2025-01-19 09:00:00
#Trayvon My daily tweet (9/15) in memory of Trayvon Martin- killed 203 days ago. ~May you Rest in Peace~ (Keep family in your prayers -Love),neutral,2025-01-19 09:00:00
"@user from the Information Point either on Saturday at the Copthorne Hotel 12noon-4pm, or from the NIA on Sunday morning from 7am.""",neutral,2025-01-19 09:00:00
Israel protects Europe from extreme Islam: He will meet with Prime Minister David Cameron on Thursday to discu...,neutral,2025-01-19 10:00:00
Super Saturday for a Super Walk!  Thank you everyone!,positive,2025-01-19 10:00:00
I was sad to hear about Frank Gifford who died Sunday at age 84. He played for the N.Y. Giants and was also married to Kathie Lee Gifford.,neutral,2025-01-19 11:00:00
The scene when Ice Cube raps @ the club for the 1st time. Man.,neutral,2025-01-19 11:00:00
If Harper doesn't want fans to leave in the 7th perhaps he and his teammates should stop under performing and losing big ball games? #nats,negative,2025-01-19 11:00:00
Heading to Mangere Arts Centre tonight to support our PIPA 2nd years in their solo pieces\u002c go hard guys!! See you on stage!! :D,positive,2025-01-19 12:00:00
"@user if you have a soul, a beating heart, common sense, out simply empathy you should not air the chiefs Thursday in favor of big brother""",positive,2025-01-19 12:00:00
"""May the Billions Be With You... Lucas Sells Out or Cashes In?: LOS ANGELES, Calif. - In one of the biggest surprise...",positive,2025-01-19 12:00:00
"@user Great job that you have done in your movie career,  one of the best actors next to Chuck Norris.  But you are a close 2nd""",positive,2025-01-19 13:00:00
Chris Evans Genre Radio Show 07.11.2015 Gothic music and other genres share if you like #goth #alternativemusic,positive,2025-01-19 13:00:00
"""Ugh, it's gonna be so embarrassing to have to go to work tomorrow, having not been being crowned Miss USA tonight.""",negative,2025-01-19 13:00:00
Fulham v Everton: Match Preview: Prepare for Saturday\u2019s game with our match preview\u002c including player views\u002c sta...,neutral,2025-01-19 14:00:00
Get 25% OFF in the Jurys Inn 24 Hour Sale this Wednesday,neutral,2025-01-19 14:00:00
Davos coach Del Curto expects Rick Nash to return tonight. Davos are a fairly bad 10th in the table with 9 points from 10 GP. #NYRangers,neutral,2025-01-19 14:00:00
This upcoming Thursday my Patriots are going to smash these Steelers!!! Tom Brady is gonna be angry and he's going to put unreal #s up!!!,positive,2025-01-19 15:00:00
"Tonight's episode of Monday Night Raw was lit af, the Dudley boys,Ric Flair, and Sting!! Like yo wth!",positive,2025-01-19 15:00:00
"""Janet Jackson Misses Grammy Deadline on Purpose with New Album, Due October 2: via @user",neutral,2025-01-19 16:00:00
So get finished early today & get tomorrow off...my 1st though ooooo could go to the garden centre... What's happened to me!!,positive,2025-01-19 16:00:00
The Weeknd may be Michael Jackson reincarnated... I'm just saying there are a lot of similarities musically #butthatsnoneofmybusiness,positive,2025-01-19 16:00:00
i am going to listen to Calibraska on repeat on my flight tomorrow,positive,2025-01-19 17:00:00
"""On Wednesday its my birthday, and i'm gonna probably spend this day alone in my bed watching Netflix, sad life #VideoMTV2015 Justin Bieber""",neutral,2025-01-19 17:00:00
Tottenham striker Emmanuel Adebayor missed training today\u002c and won\u2019t play in the Europa League on Thursday\u002c because of a hamstring injury.,negative,2025-01-19 17:00:00
I DO NOT want a repeat of strawberry festival bus ride home from buckwheat this Friday. @user,negative,2025-01-19 18:00:00
A very good maxim - one that Boko Haram had the privilege to enjoy during the Jonathan Administration &amp; may still!,positive,2025-01-19 18:00:00
It\u2019s Monday Night Football Wrangler Nation!  Game time 7:05pm vs. the Wichita Wild!  Get your tickets now to cheer...,positive,2025-01-19 18:00:00
"""David Price's 6th K of the night, his first called, ends the Clevelands' 5th inning. He's seen 2 above the minimum. #bluejays trail 1-0.""",neutral,2025-01-19 19:00:00
Not everyone has the same image of sexy. There are plenty of men out there who may think I\u2019m built like ray Lewis wit a weave. Oh well...,positive,2025-01-19 19:00:00
"""Why then should the world wonder the works of Boko Haram ISIS and Alqueda, Alshabaab, etc",neutral,2025-01-19 20:00:00
@user This is the field at TD Place as AC/DC gets ready to play on Thursday! @user,positive,2025-01-19 20:00:00
@user @user #AskAnimeLtd Do you hope for a season 3/2nd movie for Haruhi Suzumiya? Were you surprised with how Naruto ended?,neutral,2025-01-19 20:00:00
"@user @user Jupiter on Thursday, then. Thor's day, thunder &amp; lightning, Jupiter.""",neutral,2025-01-19 21:00:00
"""May as well strap the golden cockerel from WHL's roof to Kane's back so that the burden on him is at once metaphorical, symbolic &amp; literal""",neutral,2025-01-19 21:00:00
@user I have plans to go to CVS before work today and get something.  That may be what I get. I\u2019m going to quarantine myself today,neutral,2025-01-19 21:00:00
