text,label,timestamp
"I have long been a fan of Muriel Spark's, truly enjoying her humor and style. I liked her autobiography as well. But this book is a great disappointment. The characters are shallow: in particular, Dr. Wolf is cardboard and scarcely believable. There is a certain sense of haste: events are barely sketched, and it is all quickly brought to a conclusion, without going into any detail. A very thin book indeed, which would probably have received much less attention if the author did not have such a r",negative,2025-02-14 15:00:00
"...of those bands whose latest work disappoints me. If like me, you were expecting more 'sorry about tomorrow' then steer clear. This just wasn't *ahem* 'rocking' enough for my tastes - and felt like a real step backwards (contrary to the other reviews) I don't think they will return to their higher energy material, which for me is a shame, as I was a fan.",negative,2025-02-14 16:00:00
"Fans of the TV series should be dissappointed and angry that a good show has gotten into the wrong hands. There is none of the intrigue or ingenuity that was so integral to the series. The movie could have and should have been made under a different title. Why was it necessary to spoil the memory of a great TV series with this nonsense?Without revealing any of the plot, let me just say that the denouement is particularly awful, in that it puts one of the main characters from the TV show in a ver",negative,2025-02-14 17:00:00
"Drew Barrymore has been having a hard time making good movies after making the the movie ""Ever After"" which i thought was a OKAY movie,which i gave **.but home fries was a horrible movie with a messed up script and plot.plus i thought it was too dark to be a comedy.*",negative,2025-02-14 18:00:00
"I just can say i love this album for the simple reason it is the first one and never equaled in sound, elegance, quality, essence, delicate sadness and youth. It is incomparable and it deserves to be listen by good and pacient tastes in post XX century pop music.I do recomended.(...)",positive,2025-02-14 18:00:00
This guidebook is a waste of money - info is too scattered and does not address areas I will be visiting,negative,2025-02-14 19:00:00
"A truly horrible horror film. Over use of not so special ""special effects"" attempted to divert our attention from the fact that the movie never gained any momentum, and that the characters were never developed or interesting. The only thing that's scary about this film is that someone actually tried to improve upon a classic horror movie so frightening the memory of which still scares me after 30 years. The other thing that scares me about this movie is the reoccurring memory that I actually pai",negative,2025-02-14 20:00:00
"A classic, as always. In the today world of teaching tolerance and differences, this remains a good one to use in the classroom.",positive,2025-02-14 20:00:00
"It is not fair to call this a ""review"" because I have not watched the DVD. Due to having seen several reviews here and on other websites regarding the lack of good audio and the sadly recrafted movie, I refuse to buy it. I LOVE The Hobbit from my childhood. I have been searching for months for the movie in DVD for my kids and after reading several reviews, I know myself well enough to choose to avoid the deep disappointment that others have related about this particular DVD. I just want the same",negative,2025-02-14 21:00:00
We've used this product for many years. It cleans stainless steel coffee pots perfectly. They shine better than they did when new.,positive,2025-02-14 22:00:00
i would give this less cuz shes a terrible person and artist...the only reason i bought this cd is because she said she would rather have her kids starve then a white person get her cd...well....im waiting!!!!!,negative,2025-02-14 23:00:00
"THE CABLE IT'S NO SAME TO THE PHOTO, DO NOT HAVE A TERMINAL CIGARETTE CONNECTOR, I LOST MY MONEY. I think you wrong the part, I receive Part No. RB, have a wiring diagram for make a Gilsson RB cable for install a DB-9 serial connector, but no, I buy to you other cable whit 12 volt adapter cable.",negative,2025-02-14 23:00:00
"This has to be the most boring album of all time. Right up there with Yield, Riot Act and No Code. I don't know what it's going to take for this band to finally call it quits. They have no talent and their lead singer just mumbles into the microphone -- you can't understand a word he's saying.If you're looking for a fresh sound, you can't go wrong with a band like Creed. They're talented and they have passion for their work -- not like these washed up has-beens. Pearl Jam has no real talent. War",negative,2025-02-15 00:00:00
Carolyn is a wedding planner that helps plan a wedding for Sheik Tarik's sister which is only a month away. Carolyn is surprised that the bride & groom are not involved in the planning at all. Sheik Tarik is planning everything which keeps her wondering why. As they get to know each other Carolyn & Sheik Tarik begin to fall in love. Of course there are misunderstandings but they work them out... until Carolyn learns that the wedding is arranged and against the sister's wishes. There are some goo,positive,2025-02-15 01:00:00
"Rolf Gates' book is the kind of blessing that only comes around with the regularity of Haley's Comet. By his blending of quotes, personal experience, and yoga instruction, he accomplishes something of serene wonder. His book conveys the very heart of yoga, for it reaches the reader on a level beyond words, phrases, or didactics. Using the book as a daily inspirational guide, the seeker can find and find abundantly.",positive,2025-02-15 02:00:00
"I bought this for myself, and upon using it just once the difference in my skin and hair was obvious. No itching or dryness! I promptly bought another for my mother- she is in her 80s and has said this has helped her skin and hair so much. We gave them as gifts to many people in 08, and every one of them has gone on to buy one to give as a gift to someone they love too. Honestly; easy to install, easy to use, instant results- great value for money!",positive,2025-02-15 02:00:00
"Ever since their emergence on Paul Simon's Graceland, the unique harmonies and rhythms have kept me enthtralled. The notable thing about this CD is how their famous guests adapt to their sound, choice of material, and blend is solid. Some collaborations work better than others. Mellissa Ethridge and Natalie Merchant are two standouts. This a worthwhile introduction this group.",positive,2025-02-15 03:00:00
"This is a nice MP3. I got it on Black Friday on Amazon for only $99.99 , yes Sansa View 8 GB MP3 280. While everyone else was looking at the lighting rounds on Black Friday they didn't see the tiny small icons around the today's deal page. If you use a computer you should be able to tranfer sound & images files without using a program. It's basic computer 101. I use Sony's SonicStage myself. Records at 192 for crisp sound.",positive,2025-02-15 04:00:00
"I would give this one 0 star if Amazon allowed me.I read all the good reviews on this DVD and decided to get a copy. Luckly we had one from the local library.After I reviewed the library copy, I am completely shocked that someone can produce a DVD like this one and call it ""Tai Chi"". It is not even half way close.The demonstrator didn't even get his movement right. In fact the content of the DVD is a set of morning exercise combining a little bit of everything possibly Asian: primary school morn",negative,2025-02-15 04:00:00
"All the Nancy Drew books are excellent - perfect to develop a 8 or 9 year olds love for reading. The stories are all so interesting. We cherish our mother daughter routine of reading these books together every night. Also the characters are wholesome. There is a line drawn between good and evil. Some of the more contemporary books like Junie B. Jones have main characters that I would never want my daughter to emulate with bad attitudes, etc. Nancy Drew is not afraid of ANYTHING or ANYONE and is ",positive,2025-02-15 05:00:00
I don't recommend this book due to many incorrect observations and information noted in the chapters. I was very surprised that this book was recommended by other readers because there were many mistakes and errors in the book. Some important topics were discussed incorrectly and others were too brief. To find out and confirm this I gave this book to several local real estate contractors and they pointed out many other errors in this book that even I was unaware of. They explained to me how many,negative,2025-02-15 06:00:00
"this song is about lyrics, lyrics, lyrics. and leigh nash's beautiful vocals.i loved the bounce movie, but this song is more beautiful. actually, its one of our ""songs"" for my boyfriend and I. i think it should have recieved radio play, but i don't think it did. my favorite version of this song is the movie mix, which is more like and extended version. the only song i did not like is walking with strangers which is not sung by leigh nash. i just did not connect with it at all.need to be next to ",positive,2025-02-15 07:00:00
"I bought this book thinking this was Historical fiction...I was wrong, this is trash, one of the most ridiculous books I've ever read, he doesn't know squat, and his characters are ludicrous, badly written and boring.",negative,2025-02-15 07:00:00
"This book is the continuation of the story of Tiny Tim but as an adult. The part where we see who Tim really is, as opposed to who Tim's parents wanted him to be, was by far the best part of the book. The ""mystery"" though was just silly; there is no way that someone in England at that time when confronted with a child rapist wouldn't have murdered him on the spot. And Tim not doing so went completely against who the author had developed as Tim's true nature. There were actions such as this one t",negative,2025-02-15 08:00:00
"We bought this Emer Galilieo vacuum cleaner for about $400 more than one year ago. The retractable cord broke after a short time. We had to send the vacuum to NJ to get it repaired by using the warranty. After a month they sent it back with the same problem and the on-off button was broken as well! I called the customer service and asked for refund or replacement and they were kind enough to replace the vacuum with a new one. This vacuum is very powerful, however the handle (hose) is kind of hea",negative,2025-02-15 09:00:00
A wonderful book full of fantasy and wonder. When you think you have the plot figured out it changes and changes again. Better than Lord of the Rings and Harry Potter in my opinion!,positive,2025-02-15 09:00:00
A gripping in depth story which historically records the training and emotional depth of those who choose to become key players in the medical community.A must read which will jar your emotions and expose the drama the determination and dedication of those who want to be contributors in the medical revolution.,positive,2025-02-15 10:00:00
"My daughter (almost 3) enjoyed this book from the library last Halloween & we're looking forward to reading it again this Halloween. I loved introducing her to Halloween from a book that emphasized friendship and generosity among neighbors, rather than scary monsters, pranks, or candy. The illustrations were lovely. I'm sure the original edition had beautiful illustrations too, and the previous reviewer might have been chagrinned by the changes to a personal childhood favorite. But I'm guessing ",positive,2025-02-15 11:00:00
"Would have given it a 1-star, but the production values were gorgeous (cinematography, music score, sound, set decoration.) However, very hard to follow with numerous flashbacks in flashbacks (I think.) I didn't read the book so I didn't know the story, but the author seems to have channeled another famous book. All the actors seemed put out to have shown up without any intrest in fleshing out their chracters, no chemistry inter-play with any of the characters. Slowwwwwwww..........",negative,2025-02-15 12:00:00
"This is a thick book with tons of information. Guaranteed to help out any nursing student or even just a good book to have as a nurse. However, it is hard to navigate this book, it takes some looking around before you can figure it out.",positive,2025-02-15 12:00:00
"I was greatly disappointed with Bear V. Shark. I expected something funny. It is not. I expected satire and political humor, it has none. If the author was trying for a book like, ""1984"" or ""Brave New World"" or ""Fahrenheit 451"" or ""Animal Farm"" or ""The Jungle"" he missed by a huge margin. Truly good satire tells a story, and makes a message. BearV. Shark does neither.The book is so inconsistent and difficult to follow that it becomes almost unreadable. It reminded me of the ramblings of a psychia",negative,2025-02-15 13:00:00
"This is a tear-jerker mixed with humor. A lot of rough patches for this couple but don't let that scare you off because there are also a lot of good times, too. I watch this movie often as I am a hopeless romantic and I thoroughly enjoy the music and dancing (Hindi style & Pop Rock mix), plus it's worth wading through the tears to get to the fun parts. It ends the way a typical relationship of this type would, but that's not exactly a bad thing in this case. I recommend it to everyone.",positive,2025-02-15 14:00:00
"I picked up The Stranger expecting the worst. With a sigh I sat down to read it, and about an hour later, I put it down. I sighed again, shrugged and then ate lunch. At dinner, I told my father that I had finished reading it, and my reaction to the text. He grinned and waved his fork. ""That's exactly what Camus was writing about."" Confused, I read the book again. And this time, I liked it. The more I read it, the easier it was to understand. I felt connected to the characters, and sympathized wi",positive,2025-02-15 14:00:00
"When I purchased this small hardcover book, I didn't expect very much. I was pleasantly surprised when I read it in one sitting, twice! You will not want to put this one down.LBW is simple, yet romantic. The story originates in Africa with childhood friends, Jacques and Margaret. Margaret moves to London and weds Lord Berkley. When the childhood friends return to Africa, the storytelling becomes richer. Even when they are separated by continents, decades, and lovers, Jacques and Margaret maintai",positive,2025-02-15 15:00:00
"Ron's playful and probing musicality emerges in this album with the no-holds-barred clairvoyance I came to expect after he wrote and performed two film scores for me. I find him to be a certifiable, bonafide talent -- one of life's genuine little treasures secreted away in the mountains of Montana. In a way I am [selfishly] sorry to hear his album is realizing such widespread success -- I was kind of hoping to keep him all to myself.",positive,2025-02-15 16:00:00
"I know a lot of movies aren't going to be kid friendly. That you will have to fast forward past some things. But Transformers, that advertise a kids theme, sold as toys at stores, can be find in MacDonald happy meals. So you would think the movie be for kids. But it not. They focus more on Sam and love gal then what the robots story. Forget Sam, the name of the movie is TRANSFORMERS.I rate this movie 1star...love the CGI for the robots. But you barley seen the robots. The whole movies is about S",negative,2025-02-15 17:00:00
"No complaints for wicking abilities and chafing prevention. Just make sure you pull down the cuffs before you start running otherwise your ""area"" may be irritated by the bunching of this and your underwear. Once you remember to do that, you're set!",positive,2025-02-15 17:00:00
"I bought this movie because I love Jerry Bruckheimer movies. I should have just rented it. The only entertaining part of this movie was the bar scenes, all of which were shown in the trailer. That about sums up the good scenes. When I watched the featurette about how hard they were looking for a lead actress and how excited they were to find Piper Perabo, I couldn't believe it! Perabo's acting was so annoying, she ruined the whole movie for me. Her fear of singing in public just became more and ",negative,2025-02-15 18:00:00
i bet you 10$ that they stole destination unkown from the lyrics of ruby soho by rancid kicks there gay poopy areses there stupid punk wannabes like blink182 listen to us bombs or rancid or operation ivy or the vandals or the dropkick murphys or the clash or sublime or the casaulties,negative,2025-02-15 19:00:00
The service was good but the product didn't have enough info for me to make a wise decision. At the end I couldn't use the product on my jabra ear piece. The item description should have information on compatible Ear sets to help make a better purchasing choice.,negative,2025-02-15 20:00:00
"Whoever digitized this book was not paying attention. There are header lines (title and author)in the middle of the screen, text lines end in the middle, page numbers appear in the middle of paragraphs.I like this author and would, perhaps, enjoy this story if there weren't so many distractions due to poor editing. Save your money until someone fixes this version!",negative,2025-02-15 20:00:00
"Simply not as friendly for functional as an iPod. Even better, iPod integrates perfectly with iTunes so that managing music is a snap.",negative,2025-02-15 21:00:00
Sony has stopped supporting the e-marker and is offering refunds to anyone who already has one.,negative,2025-02-15 22:00:00
"The software mentioned on my May 16th review IS called ""AVID Xpress"" -- not ""AVID Express"" -- when my review was edited someone changed the spelling, possibly thinking it was a typo/mistake?",positive,2025-02-15 22:00:00
"Fast shipment, easy to find what I wanted. It was a gift for my daughter. Just what I ordered.....used but in very good condition. My daughter was very happy!",positive,2025-02-15 23:00:00
"I have used the small and large size of these swaddlers and wouldn't waste my money again. I have to wrap my son so tight for these to work, that I won't be using them anymore. Too many nights he wakes because his hands escape. It's not worth the disrupted sleep. I liked that these were more affordable than the other ""miracle"" brand, but ended up wasting more money because these didn't work for me. Other swaddling blankets, such as the ""miracle"" blanket do not solely rely on wrapping tight, but ",negative,2025-02-16 00:00:00
"Not a bad movie -- not great, but better than average until the shareholder's meeting at the end. However, the speech that Larry the Liquidator (Danny DeVito) gives at the meeting is great! Larry explains -- very clearly -- why corporate takeovers are not a bad thing, and even why liquidation of an underperforming business is good. His speech ranks right up there with Francisco D'Anconia's speech in Ayn Rand's Atlas Shrugged.",positive,2025-02-16 01:00:00
"A replacement adapter for my 4-year-old G4 Powerbook was going to cost $80 from Apple. The Macally adapter is less than half the price, and it's built like a tank -- the wires are thicker, and the plastic is more durable. The only thing you might miss is having the yellow/green charging light...but that's more of a luxury and not a necessity. Highly recommended.",positive,2025-02-16 01:00:00
"Who said that this movie was based on historycal facts ?? : So what's all the BS from the over reviewers about a gladitor woould never do this or that ; an emperor blablablablabla...... If you want history go to the library and get a book ! If you want great action, great settings, beautiful pictures and exceptional acting then get this movie !!!!!!!!!! Crowe & Phoenix are great, the story is full of action, suspense, love, etc... Great movie",positive,2025-02-16 02:00:00
"I loved the cover when I saw it, and I was very excited to receive it. I like this artists music, but was not too thrilled with this CD. It was not what I thought it would be, and very ""jungle like""",negative,2025-02-16 03:00:00
"I have read all of the Carpathian novels to date, except one. I very much enjoyed them at first, but nothing EVER gets resolved. You would think that after 16 books something would have been resolved and a new obstacle introduced. As for this book, it is an off-shoot of another Carpathian novel about the Jaguar Line. I was hoping to find out more about this curse, the origins and why the males kill the females. Nothing, not a word about the Jaguar curse. And why do the walls and ceilings change?",negative,2025-02-16 03:00:00
I saw this movie way back when it came out in the theaters but that was so long ago so when I seen it on Amazon I had to get it to see if it was as good as i remember it and it was better. I tell you it is hard to even take it from the player. I think it's really good. Dennis Hopper does a great job as Koopa and the Mario Bros. are great. And for those of you who might think that the princess's name should be Peach not Daisy you are a little off the page. The character of Daisy first shows up in,positive,2025-02-16 04:00:00
"So someone from the biggest CULT of all, Christianity, makes the usual errors about alternative spiritual paths he knows nothing about. Pure ignorance and bigotry!Evangelical Christianity had done far more damage than the New Age ever could, by sowing seeds of discord and division. Their fear-based dogma keeps them blinded to the Light that is in others.Their own book says GOD IS LOVE.Therefore, where Love is, God is.Where God is, Love is.That's what the New Age is really all about. It's that si",negative,2025-02-16 05:00:00
"I wasn't sure how I would react to this CD. It's not the usual style of music I listen to, but I love Clay Aiken's voice. I was pleasantly surprised. This CD rocks! My favorite song is Shine. I can't get it out of my head. I also love Measure of A Man and I Survived You. Yay Clay!",positive,2025-02-16 06:00:00
"I love these shoes and have owned many Chuck Taylor Converse shoes for 30 years. I did forget that when getting this shoe I must order a size smaller than my regular shoe size. This can be frustrating when ordering shoes online, so don't forget to order 1size down :)",positive,2025-02-16 06:00:00
"Loosely based upon Isaac Asimov's story, Will Smith's I, Robot is good. I rarely have anything good to say about such adaptations but this detective story set in a future in which robots are commonplace is well-done and gripping. Although I think the key plotline of following ""breadcrumbs,"" or deliberately set clues, could have been done better the special effects are for the most part impressive and believable. The acting was good and I was pleased to watch it.",positive,2025-02-16 07:00:00
"I love this book, but I wasn't halfway through the introduction when I realized how painful it would be to have the author read it to me. He sighs and breathes heavy in the middle of sentences, speaks in a monotone voice, and makes all the characters sound the same, which makes it hard to tell who is saying what during the book's argument scenes.Overall, great story that deserved a professional voice actor to read it - somebody who could have made the story come alive. Any nuance the author coul",negative,2025-02-16 08:00:00
"Passion Street is a cracking single from former Dr Hook vocalist Dennis Locorriere. The close harmony backing vocals & Dennis's spoken intro instantly remind you of the ""old band"" while retaining a fresh, crisp sound. Well wort checking out (as is the album).",positive,2025-02-16 09:00:00
"One of the best films ever made, Gods and Monsters works on many levels. It presents the many roles men play -- gay/straight, husband/bachelor, parent/child, lover/monster, youth/elderly, whitecollar/bluecollar -- wrapped in a captivating story. Listen for the music; it's hauntingly beautiful.",positive,2025-02-16 09:00:00
"I have read all of the Scarpetta novels & this is not the worst (that would be Cause of Death) but rt. up there. I thought the story began well enough, but the ending was lame. The plot was predictable. Lucy is nauseating as ever & wish she'd die. Scarpetta is still overly materialistic & self-righteous which has gotten old.One of many gripes would be that I find it very hard to believe that all the crime agencies & the media have zero knowledge of this serial killer's family background (close f",negative,2025-02-16 10:00:00
The warmer works just fine at keeping coffee warm. The switch on the body of the unit is easy to locate (as opposed to one on the cord). The one downside is that it is too small to hold a very large mug. I guess it just holds the standard size.,positive,2025-02-16 11:00:00
"Finally,it's going to happen on April 25,2000. I just couldn't believe that a video of one of the best musicals ever made didn't exist. My daughter and I recorded it years ago when she was little and we have watched it over and over for years. You have to get this movie just for the songs which were nominated for the Academy Awards. This movie is destined to become an all time classic. Now, many more people will get to experience the best Cinderella story of all. It's been long overdue.",positive,2025-02-16 11:00:00
"The best book that I have ever been assigned to read for school by far. The way in which Hawthorne captures the shame that Hetser , the wearer of the scarlet letter, feels everyday and the utter torment that the weak Dimmesdale is in by not coming forth and saying he slept with Hester and the revenge ridden character of Chillingworth is spectactular.The way in which Hawthorne describes the setting and the actions that characters do is truly outstanding. Hawthorne has a huge flare for the dramati",positive,2025-02-16 12:00:00
I love this air mattress so much. It is so easy to inflate and deflate and it is quick too. It is very sturdy and durable as well. Over all it is an excellent gift to anyone who expects to travel and stay over at someone's place or even if you have a lot of guests yourself,positive,2025-02-16 13:00:00
"I have a pile of XML books on my desk. They all seem to assume too much or assume to little. Those written at my level appear to be written with the ""stream of consciousness"" approach to technical authoring. This book is a breath of fresh air. As a novice with only a basic understanding of XML, I jumped right into the chapter on schemas and felt I had a very strong grasp of it in just an evening. Every topic was explained with clarity, and, yet it did not seem too slow or dull. The code samples ",positive,2025-02-16 14:00:00
the inheritence series is a great series to read. i loved every word in it. Also read the next 3 books,positive,2025-02-16 14:00:00
"Please don't waste your time or money purchasing this book. Our book club decided to read it based on it's ""good"" reviews. Only one person out of six finished it (just to get it done). The language is foul and the story is boring and drags on, which makes it difficult to follow and finish. Two stars is being generous.",negative,2025-02-16 15:00:00
"I was given this as a christmas gift, and it's more than lived up to my expectations.It won't heat a cold cup of coffee, but it will keep a cup at a very nice temperature for a very long time.Works best if you actually drink the coffee, the less coffee in the cup, the more effective it is... A full cup of coffee left for a couple hours will moderately warm, but if you actually drink the coffee slowly over time, the end will still be a good temp.",positive,2025-02-16 16:00:00
For those who jest cant get over the part that there was some cursing in this 80's hit movie please consider that there's was more of that in the live action movie. The same live action movie that you took your stupid little brats to see!!!!!.... get over it! i bet you freak out when bugs bunny dress in Drag too!,positive,2025-02-16 16:00:00
"By far this is the worst book in the series. Maybe five pages worth of rebellion or plot development, 200 pages of dry political education, and 100 pages on ballet recitals. Dry and pointless reading.",negative,2025-02-16 17:00:00
"I'm amazed at how many people find the Dharma Bums worth reading. It's Kerouac at his flattest. The sentences lack his usual energy and lyrical beauty, there is virtually no action and the Buddhist philosophy feels pasted on and contrived. This is definitely not a Kerouac book to recommend. Readers would to better to pick up a copy of Desolation Angels or (excepting the 140 pages of transcribed conversation in the middle) Visions of Cody. If you've already read lots of Kerouac and you want to mo",negative,2025-02-16 18:00:00
"If ""Clan of the Cave Bear"" was as mediocre as this book, its likely that the series would have ended right there. ""Clan"" was an excellent book -- and the others in the series were also very good -- but this book is very lacking in drama and repetitious to the point of boredom. The detailed research, which was skillfully woven into the story in earlier books and gave life and dimension to the characters and events, appeared in this book as lengthy descriptions which interrupted the story. As an A",negative,2025-02-16 19:00:00
A horrible movie which makes Dull & ordinary (with the exception of sex) one of the most complex writers/individuals that Ireland has produced. If cinematography alone is your sole requisite in a film by all means buy the DVD. One good aspect of the movie; Ewan & Susan Lynch's rendition of 'The Lass of Aughrim'...but you can download that.,negative,2025-02-16 19:00:00
"Waechetersbach (pronounced Veck ters bahk) dinner plates have got to be the most vibrant,colorful along with festive and great quality plates I have ever purchased. I bought the ""Coupe"" style in Kiwi. The ""Rimmed"" style seemed to be a brighter lime green color. The coupe style had a bit darker of a hue but I still think they are fabulos. Amazon had the plates at my door in a week. For more colors try Waechtersbach warehouse, or Waechtersbach usa.They are a bit on the expensive side... about 12$ ",positive,2025-02-16 20:00:00
The only thin I had trouble with us the language and vocabulary. Other than that it's a very good Christmas story,positive,2025-02-16 21:00:00
"If you loved the first one, this one might be worth a rent from the video store, but i thought that they were both pretty bad.",negative,2025-02-16 21:00:00
From testing all kind of brands from every store possible Pampers Baby Dry is far most the best out there!,positive,2025-02-16 22:00:00
"I read this book a while ago, but recently thought about it again when someone brought up bad books.I had never read a Grisham novel before this one, and I really expected so much more with all the hype his novels get. As it stands, I have not picked up a Grisham novel since reading this one. What a terrible book. Maybe I missed something, but there didn't seem to be any noteworthy plotlines to warrant writing a book about. I kept thinking, ""When is all the action gonna happen? When is all the i",negative,2025-02-16 23:00:00
"I was hoping for an acid that was convenient to use. Well, this is pretty convenient, just swipe. But it did nothing for me. I wanted to try and get rid of the little bumps clogging my pores and frequent breakouts. However, my skin remained the same. And while it doesn't really have a scent, there seems to be some chemicals wafting off the pads that affected my sinuses because I have quite a sensitive nose. I switched to using them on my back and got the same result, which was nothing. So it was",negative,2025-02-17 00:00:00
"Never mentioned in the description that this was a PAL video from another region than the USA. An omission that means a lot. I was at this show, have seen clips, and was looking forward to seeing the entire thing now, 11 years later. Be forwarned - if you get this and live in America and do not own a multi-region player you will be out of luck.",negative,2025-02-17 00:00:00
"There is a lot of background music in this film that never made this collection. Unfortunetly it was also some of the best music from the movie. Why don't they put together ""real"" soundtracks that include all of the artists used? Instead they always give us their own watered-down choices. Bummer.",negative,2025-02-17 01:00:00
"Our almost 4 year old couldn't wait to get this toy to add to his super hero collection. It looks great on the box. However, this is by far the worst toy we have purchased for any of our kids in almost 8 years. It is so flimsy and cheaply built. Pieces fall off and it tips a lot. Hopefully it will be re-designed with sturdier materials. If you are considering purchasing it...don't...you'll save your self some money and frustration.",negative,2025-02-17 02:00:00
"At first, The Last Juror held my interest like most of Grisham's books do. After the murder trial, which takes place very quickly, the book begins to sag. It becomes a diary of small-town living as seen through the eyes of city slicker Willie Traynor and doesn't pick up much again. What a disappointment.",negative,2025-02-17 03:00:00
"This book actually pokes on Henry's contemporaries and describes series of events which will eventaully lead to a horrendous headache to be suffered by the reader. On the other hand, Fielding's Tom Jones is a delight and mustn't be missed at any cost! This book is a total waste, though!",negative,2025-02-17 03:00:00
"My son who is going to be 2 soon simple loves this float. He hates getting into our bath tub and used to cry a lot. So when i came across this float on Amazon i wondered if it will ever be used, but just gave it a shot and Lo and Behold...... it was magic!!!! my son sits in it in the pool and keeps singing to himself. This float is pretty sturdy and doesnt topple. And the netted area between the 2 concentric tubes makes it all the more fun as the water becomes reachable for the kid to play and s",positive,2025-02-17 04:00:00
Great story of a teenager who spends a week in a mental health ward makes new friends and changes his life.,positive,2025-02-17 05:00:00
This movie isnt even worth rental.Everthing was boring and the mummy was fully regenerated in the first 30 minutes.It wasnt evenworth the one star it got.,negative,2025-02-17 05:00:00
"Since the moment I heard Clay on American Idol 2 I have loved his voice. This album shows just what this youg man can do, he can SING! The songs are powerful and sung to perfection by Clay. Every song is really great, and you will definitely listen to this album over and over. I don't see how anyone could not like it, it's just that good. This is one of the greatest, if not the grestest pop album of all time, Clay made a masterpiece!",positive,2025-02-17 06:00:00
"The Braggs have so much solid time-proven info for optimal health!Each one is jam-packed with valuable self-care info, which in my opinion,is the best and only way to go. Between this and my Naturopath, I'm in great shape.No unnecessary drugs and surgeries for me!",positive,2025-02-17 07:00:00
"this audiobook is a good. i was looking for a good audiobook where where i can relax and listen to. well, i found it. a very good renbition of the hobbit. buy it",positive,2025-02-17 08:00:00
"I'm not sure why people have been giving this movie such low ratings. I highly recommend the DVD version. The artistic effects were absolutely brilliant! Although the story tends to drag on at times and the acting could have been better, I believe it is worth watching. I'd rent it before buying it.",positive,2025-02-17 08:00:00
"Albert Camus, born in Algeria in 1913, won the Nobel Prize in Literature in 1957 and died three years later, but his writings live on. This collection of six unusual, strange-endinged stories will probably be of interest to a wide range of short story fans. Sometimes seemingly vague and symbolic (and with odd titles and endings), they are thoroughly enjoyable and readable. Though similar in complexity, subject matter and settings vary greatly: a woman joins her fabric-selling husband on a busine",positive,2025-02-17 09:00:00
"I think this is a great set - the lights are small and easy to install (the rear light easily fits on my Topeak rack), but these lights are better for being seen than seeing. That's great for the rear light: it does its job well. But the front light could use a little more horsepower if you intend on lighting the way.",positive,2025-02-17 10:00:00
"TIMOTHY BOTTOMS WAS SO CUTE IN 1973 AND ALL THOSE SHOWER SCENES AND THE 2-3 SWIMMING POOL SCENES. AS OF AUG 2010 THIS MOVIE IS JUST A BIT OF NOSTALGIA, NOT WORTH THE 1:51 LENGTH. SURE GLAD I RENTED VS PURCHASED. RECENTLY I TRIED TO WATCH THE :STRAWBERRY STATEMENT: AND IT WAS SO DATED AND LONG I HAD TO BAIL ON IT. WE WERE INNOCENT AND NAIVE TO BUY INTO THESE FILMS WHEN THEY WERE RELEASED. VERY PREDICTABLE AND FORMULAIC. IMAGINE US COOL KIDS BUYING INTO THE FLIMSY FILMS LIKE THE PAPER CHASE, LOVE ",negative,2025-02-17 10:00:00
The product arrived as expected. The ear gels fit the JawBone well and were perfect for ill perfect ears.,positive,2025-02-17 11:00:00
"Donny Osmond was wonderful as always, the female lead was not as strong as the CD. This video is not for children. The costumes in the Pharoah's scene are offensive and in poor taste.",negative,2025-02-17 12:00:00
The songs are third rated ones that do not inspire. Listening to these songs had to be one time only deal.,negative,2025-02-17 13:00:00
"Written 50 years ago, this uniquely-styled novel, with multi-page single paragraph passages apparently used to render community scenes in a unified format seems to me to be a kind of impressionist painting in words, sliding fluidly between a smallish back country city on the edge of the desert and an island village in the upper reaches of the Amazon, with a motley population of mostly poor but proud peasants and indians, some living by smuggling contraband, others by the central elaborate [...] ",positive,2025-02-17 13:00:00
"When I first installed one of these on my new Jawbone II, they were fantastic. They fit my ear canal perfectly, negating the need for the ear loop that came with it. Unfotunately after a few days they started rejecting my headset. The ear pieces would not stay on the Jawbone, and they would no longer stay firmly in my ear. I tried washing and drying them thoroughly, but that only helped for an hour or so. I am not sure what the fit problem is, but they turned out to not work for my Jawbone II an",negative,2025-02-17 14:00:00
"It's widely reported that the religious right makes up a little less than 40% of the Republican party...not exactly a controlling majority. To imply that they are driving all policy towards a theocracy is intellectually dishonest, but works as a great scare tactic.Please, look at some of the sources used in the research. To say that they lack credibility would be an understatement (Air America, etc?). But, books that are preaching to the choir are a dime-a-dozen these days. The author has his se",negative,2025-02-17 15:00:00
Making Tivo apart of my wireless network was easy to do and now I can watch what is on either Tivo no matter which room I am in.,positive,2025-02-17 16:00:00
"I thought that this book was just kind of boring. The part with the white dwarf star that was hicoughing up all sorts of things was the only funny part, and the rest was just wierd and dumb.Contrary to one of the other reveiwers, the book was so much worse than Harry Potter.",negative,2025-02-17 16:00:00
This audio version of A Christmas Carol was great. The narrator's voice(s) were very interesting. It matched right along with the version of the book I used for my English class. We enjoyed the story and enjoyed the narrator's classic telling of this classic story.,positive,2025-02-17 17:00:00
thanks for nothing. I sent this product to Qatar. now some random guy in Vegas has a new prisma color art set for free. and there is no way I can contact anyone. $230 right Out the window.,negative,2025-02-17 18:00:00
